,title,label
362,中 증시 반등에 차이나항셍테크 ETF 한주새 12% 올라,1
363,카카오페이 1분기 영업손실 11억원…적자 전환,0
364,"GC녹십자, 1분기 영업이익 418억원…작년 동기 대비 736%상승(종합)",1
365,"에코하이테크, 대용량 플라즈마 전환장치 제작 및 실증참여…양산 사업 본격화 추진",0
366,녹십자 1분기 영업이익 418억원…작년 동기 대비 736%상승,1
367,安 대통령→총리→경기 분당갑?…또다시 관련주 들썩,0
368,유안타증권 투자권유대행인 세미나 개최,0
369,"삼성증권, 서울대 캠퍼스타운 사업단과 MOU 체결",0
370,"NH아문디자산운용, 서울 을지로 유안타증권 빌딩 매각 완료",0
371,'서학개미의 눈물' 4월 순매수 10개 종목 수익률 처참,1
372,롯데칠성음료 1분기 영업익 85% 증가한 597억원…소주 매출 20%상승(종합),1
373,롯데칠성음료 1분기 영업이익 597억원…작년 동기 대비 84.9%상승,1
374,"""한화솔루션, 하반기 본격 주가 반등""...투자는 DSR무관 골드스탁 상품으로",1
375,"추경호 ""금융투자소득세 2년 유예…증권거래세 인하해야""(종합)",0
376,물량 부담에 맥 못추는 카카오페이…장중 신저가 추락,0
377,"추경호 ""금융투자소득세 2년 유예…증권거래세 폐지검토""",0
378,"신영證, 새로운 MTS '그린' 출시",0
379,"추경호 ""금융투자소득세 2년 유예…증권거래세 인하해야""",0
380,"대신증권 ""코스피, 5월에 백조로 변신…비중 늘려라""",0
381,'실적 따른 주가 차별화' 중장기 대비는 DSR무관 야호스탁 상품으로,0
382,安 '미래 먹거리'로 콕 집자…신고가 경신한 종목들,0
383,"NH-아문디운용, 유안타증권 빌딩 3천60억원에 매각 완료",0
384,"""제일기획, 분기 최고 영업익 달성""...투자는 DSR무관 골드스탁 재원으로",0
385,"하이투자증권, WM과 디지털 융합 성장 추진",0
386,"이스트시큐리티, IPO 주관사에 KB증권 선정…상장 준비 착수",0
387,"네이버·카카오 추락…카카오페이, 물량부담에 신저가",0
388,"""LG화학, 이익 방어력 뛰어나""...추가매입은 DSR무관 야호스탁 자금으로",0
389,"미 증시 폭락에 코스피 하락세…장 초반 2,660대로 밀려(종합)",0
390,네이버·카카오 추락…카카오페이 물량 부담에 신저가,0
391,"희림, 업계 최초 '메타갤러리' 사업 진출",0
392,"""삼성SDS, 수익성 좋은 클라우드 매출상승""...선점은 DSR무관 골드스탁 자금으로",1
393,"코스피 1% 가까이 하락 출발…장중 2,660대로 밀려",0
394,"[코스피] 25.84p(0.96%) 내린 2,669.21(개장)",0
395,[코스닥] 10.72p(1.18%) 내린 894.03(개장),0
396,"다나와, ‘자동차 구매 전 선호 옵션 데이터 분석 결과’ 발표",0
397,단타vs장투 고민..🤔 LG화학은 물적분할에도 지켜봐야하는 이유 [자이앤트썰],0
398,연준 FOMC 5월 회의🧐 주식 투자자라면 이번주 놓치지 마세요! [김인오의 미국주식다이어리],0
399,"메리츠증권 1분기 영업이익 3천769억, 32.4%상승…첫 3천억원 돌파(종합)",1
400,메리츠증권 1분기 영업이익 3천770억원…32.4%상승,1
401,"전경련 ""대기업, 코로나19 이전 실적 회복했지만 차입금은 늘어""",0
402,카카오페이 물량주의보…7600만주 의무보유 해제,0
403,"""주식 성공은 엉덩이 덕""…주식 고수의 존버 정신",0
404,'死월 공포' 휩싸인 세계증시…시총 10조달러 증발,0
405,"5월 증시도 쉽지 않다…증권사 ""코스피 바닥 2600, 붕괴 위협도""",0
406,"1분기 실적, 10곳중 6곳 기대이상 실적…2분기는 안갯속",1
407,다시 주식 담는 ISA가입자…ELS 등 파생상품도 '줍줍',0
408,"무인화·건물관리 '쌍끌이' 에스원, 1분기 영업익 577억",0
409,SK 자회사 산업가스설비 인수전 본격화,0
410,"IRP가입자 60% ""ETF 장기투자 더 늘릴 것""",0
411,SK하이닉스 사상최대 실적에도…목표가 낮추는 증권가,1
412,주식 신용이자 10% 육박…'빚투' 비상,0
413,나홀로 고공행진…'증권사 시총 2위' 최장수 CEO 비결,0
414,"충격의 뉴욕증시…월가 ""5월에 팔고 11월 이후에 사라""",0
415,"""가뜩이나 약세장인데""…공매도 얻어맞은 LG디스플레이 넷마블",0
416,그래도 공모주만 한 게 없더라…5월 따상 기업 나올까,0
417,"""바닥은 언제""…올해 20% 하락 네카오, '눈물의 물타기'",0
418,IPO성적도 실적 따라…'적자' 컬리 상장 괜찮을까,0
419,잔인한 4월 보낸 증시…5월 FOMC 주목,0
420,"美증시, 대형주 폭락에 급락…나스닥 4.17%하락마감",0
421,"뉴욕증시, 대형 기업 실적 우려에 하락 출발",0
422,"국민연금, 한진칼 적극적 주주권 행사 안한다…보유목적 '단순투자'로 변경",0
423,금주 연기금이 집중 매수 중인 산업테마와 주요 종목은?,1
424,거래소 사칭한 블록체인 플랫폼 등장…투자유의 안내,0
425,[주요상장사 1분기 실적] 현대오토에버 영업익 94% 늘어난 224억,0
426,"'증권사 480억 과징금 논란' 금융위, 내주 완화여부 다시 검토",0
427,KG이니시스 1분기 영업이익 245억원…작년 동기 대비 5.6%하락,0
428,효성티앤씨 1분기 영업이익 1천901억원…작년 동기 대비 23%하락,0
429,한화 1분기 영업이익 4천658억원…작년 동기 대비 45.1%하락(종합),0
430,효성 1분기 영업이익 942억원…작년 동기 대비 5.9%하락,0
431,케이옥션·유일로보틱스 수익률 160% 쏠쏠 [WEALTH],0
432,LG엔솔 이후 잠잠하더니…SK쉴더스 원스토어 IPO 다시 불지핀다,0
433,"삼성전자, 외국인 귀환에 4%상승…증권가 ""주가 바닥권 진입""",1
434,파트론 1분기 영업이익 208억원…작년 동기 대비 31.9%상승,1
435,원자잿값 상승에 두산에너빌리티 1분기 영업이익 20.6%하락(종합),1
436,삼성중공업 1분기 영업손실 949억원…작년 대비 적자폭 축소(종합),0
437,호텔신라 1분기 영업이익 151억원…작년 동기 대비 43%하락,0
438,"[자이앤트TV] ""지금은 버텨야할 때…핵심 우량주 사라""",0
439,"같은 삼성인데…전자 지지부진할 때, SDS 제일기획은 날았다",0
440,코스피 이틀째 1%대 급등…삼성전자 4%상승원맨쇼,1
441,"외인·기관 매수에 코스피 1%대 상승 마감…2,690대 안착(종합)",1
442,한샘 1분기 영업이익 100억원…작년 동기 대비 60.2%하락,0
443,"삼성SDI, 호실적에 주가도 강세…나흘 연속 상승(종합)",1
444,두산에너빌리티 1분기 영업이익 1천921억원…작년 대비 20.6%하락,0
445,삼성중공업 1분기 영업손실 949억원…적자 축소,0
446,만도 1분기 영업이익 689억원…작년 동기 대비 4%하락,0
447,"코스피 1%대 상승 마감…2,690대",1
448,한화 1분기 영업이익 4천658억원…작년 동기 대비 45.1%하락,0
449,"[코스피] 27.56p(1.03%) 오른 2,695.05(장종료)",1
450,[코스닥] 12.53p(1.40%) 오른 904.75(장종료),1
451,"한투운용 '액티브 EMP 펀드', 하락장에도 수익낸 비결은",0
452,국민연금 1월 이어 2월도 마이너스 수익률 기록,0
453,철강가격 인상에 동국제강 1분기 영업익 2천58억원…88.1%상승(종합),1
454,"유한양행, 올해 1분기 영업이익 50억원…59.5% 감소",0
455,"슈프리마, 1분기 실적발표…올해 전망 긍정적",0
456,동국제강 1분기 영업이익 2천58억원…작년 동기 대비 88.1%상승,1
457,현대글로비스 1분기 영업이익 4천263억원…작년 대비 103.7%상승,1
458,카카오페이 물량주의보…내달 7600만주 의무보유 해제,0
459,"하이투자증권, 유튜브 콘텐츠 확대로 대고객 서비스 강화",0
460,"""언제까지 빠지나""…반토막난 게임주에 개미 '악소리'",0
461,엘에스일렉트릭 1분기 영업이익 406억원…작년 대비 73.7%상승,1
462,애플 호실적에도 나스닥 급등장서 소외된 이유는?,0
463,"""KT, 상반기 4만원 돌파 예상""...선점은 DSR무관 골드스탁 재원으로",0
464,"""배터리 대표주 나란히 호실적""...비중확대는 DSR무관 야호스탁 상품으로",0
465,한화에어로스페이스 1분기 영업이익 664억원…작년 대비 0.9%상승(종합),1
466,"광주은행, 1분기 당기순이익 622억원…사상 최대 실적",1
467,"""삼성전기, 하반기 실적 탄력적 증가”...선점은 DSR무관 골드스탁 상품으로",1
468,"디와이디, 종합건설업 면허 취득 … ""신규사업으로 도약 발판 마련""",0
469,"삼성SDI, 호실적에 주가도 강세…""목표가 110만원""",0
470,코웰패션 1분기 영업이익 276억원…작년 동기 대비 36%상승,1
471,"""S-Oil, 하반기까지 정제마진 강세""...대비는 DSR무관 야호스탁 자금으로",0
472,한화에어로스페이스 1분기 영업이익 664억원…작년 대비 0.9%상승,1
473,한화생명 1분기 당기순이익 988억원…작년 동기 대비 70.6%하락,0
474,"미국 증시 반등에 코스피 장 초반 1% 가까이 상승…2,690대(종합)",1
475,SK이노베이션 1분기 영업이익 1조6천491억원…작년 대비 182%상승,1
476,"""엔켐, 캐파 증설에 주목""...중장기 투자는 DSR무관 골드스탁 자금으로",0
477,"하이투자 ""삼성전자, 저점매수 가능 가격대 진입…바닥 6만원""",1
478,"코스피 장 초반 보합권…2,670대",0
479,"[코스피] 1.69p(0.06%) 오른 2,669.18(개장)",1
480,[코스닥] 3.42p(0.38%) 오른 895.64(개장),1
481,안랩 1분기 영업이익 33억원…작년 동기 대비 7%하락,0
482,올해 10만전자 간다! 8만에 물렸으면 다 드루와 [자이앤트썰],0
483,1200억 굴리는 펀드매니저가 CJ CGV손절하고 위메이드로 대박친 사연,0
484,바이오니아 1분기 영업이익 104억원…42.7%하락,0
485,아프리카TV 1분기 영업이익 231억원…작년 동기 대비 18%상승,1
486,"바이오니아, 1분기 매출 615억원·영업이익 104억원…영업이익률 16.9%",0
487,"뉴욕증시, 美 마이너스 성장에도 메타發 훈풍…나스닥 3.1%상승(종합)",1
488,"뉴욕증시, 기업 실적 호조에 상승…나스닥 3.06%상승마감",1
489,미 1분기 역성장 충격에도 뉴욕증시 급등…나스닥 3.1%상승,1
490,"뉴욕증시, GDP 부진에도 실적 호조에 상승 출발",1
491,"HDC현산 1분기 영업익 681억원…""광주사고 손실은 추가 반영 안돼""(종합)",0
492,"外人매도에 6만도 위태…삼성 주가, 28% 고점比 '뚝'",0
493,"""수익 배분하는 조각투자는 증권""…자본시장법 규제 받는다",0
494,"자사주 매입한 기업들, 소각 대신 임직원에 지급",0
495,대웅제약 영업익 32% 증가…아모레퍼시픽 매출 9% 줄어,1
496,재생에너지펀드 7년새 10배 성장…1분기 전세계 운용규모 984억弗,0
497,"""그만 좀 던져라""…외국인 물량 다 받아내는 동학개미들",0
498,"한라그룹, 1900억원 투입…반도체 소부장社 인수 추진",0
499,금감원 '사모펀드 검사권' 행사할까…업계 바짝 긴장,0
500,"[단독] 신한금투, 英임상의약社 M&A 지원",0
501,"김한석 등 라임펀드 피해자들, 판매사 대신증권에 1심 승소(종합)",0
502,HDC현대산업개발 1분기 영업이익 681억원…작년 대비 42.5%하락,0
503,효성첨단소재 1분기 영업이익 1천17억원…21.9%상승,1
504,"김한석 등 라임펀드 피해자들, 판매사 대신증권에 1심 승소",0
505,"빅테크 성장시대 막 내리나…""이젠 현금흐름 보고 투자를""",0
506,"시진핑 ""中건설·인프라 살리기 총력""…다시 원자재로 쏠리는 눈",0
507,"[MK라씨로] 외인은 반도체 부품, 기관은 화학소재株 비중 늘려",0
508,KOFR지표 활용 금융상품 봇물…3개월 선물 이어 ETF 상장,0
509,"거래재개 오스템임플란트 ""300억원 자사주매입""",0
510,"하나금투, 방글라데시에 태양광 정수시설 보급한다",0
511,"성적표 공개한 삼성·LG전자, 1분기부터 호실적…올해 신기록 예고(종합)",0
512,"코스피, 환율 강세에도 기업 호실적 힘입어 상승 마감…2660선 회복",1
513,에스원 1분기 영업이익 577억원…작년 동기 대비 3%상승,1
514,"코스피, 원화 약세에도 기업 실적 호조에 1% 상승…2,660대(종합)",1
515,CD금리 대안 KOFR 뜬다,0
516,BNK투자증권 1분기 영업이익 471억원…20.9%상승,1
517,경남은행 1분기 영업이익 1천130억원…작년 동기 대비 71.1%상승,1
518,부산은행 1분기 영업이익 1천663억원…작년 동기 대비 24.1%상승,1
519,BNK금융지주 1분기 영업이익 3천752억원…작년 대비 42.8%상승,1
520,"코스피, 1%대 상승 마감…2,660대 회복",1
521,[코스닥] 3.96p(0.44%) 내린 892.22(장종료),0
522,"[코스피] 28.43p(1.08%) 오른 2,667.49(장종료)",1
523,제일기획 1분기 영업이익 585억원…작년 동기 대비 42.8%상승,1
524,"삼성SDS 1분기 영업익 26%상승…""관리형서비스 강화""(종합2보)",1
525,"대웅제약, 올해 1분기 영업이익 268억원…32.6% 증가",1
526,"한화솔루션, 분기 최대 매출 달성…영업이익은 전년 대비 38%하락(종합)",0
527,원자잿값 상승에 한국조선해양 1분기 적자 3천964억원(종합),1
528,"사상 최대 실적이면 뭐해…삼성전자, 이틀째 신저가",1
529,한화시스템 1분기 영업이익 152억원…50.5%하락,0
530,"LG전자, 1분기 매출액-영업익 분기 기준 역대 최대…가전-TV 호조",0
531,정유사 신바람…에쓰오일 이어 현대오일뱅크도 최대 실적(종합),1
532,유가상승 호재 정유부문 선전에 HD현대 1분기 영업익 50.7%상승(종합),1
533,풍산 1분기 영업이익 693억원…작년 동기 대비 10.9%상승,1
534,LX인터 1분기 영업이익 2천457억원·매출 4조9천억원…사상 최대(종합),0
535,OCI 1분기 영업이익 1천620억원…작년 동기 대비 244.6%상승,1
536,현대삼호중공업 1분기 영업손실 1천195억원…적자 전환,0
537,한국조선해양 1분기 영업손실 3천964억원…적자 전환,0
538,현대미포조선 1분기 영업손실 618억원…적자 전환,0
539,현대중공업 1분기 영업손실 2천174억원…적자 전환,0
540,HD현대 1분기 영업이익 8천50억원…작년 동기 대비 50.7%상승,1
541,현대제뉴인 1분기 영업이익 1천338억원,0
542,"시진핑 ""경기부양 위해 인프라 살리기 총력"" 수혜주는",0
543,현대오일뱅크 1분기 영업이익 7천45억원…작년 대비 70.7%상승,1
544,LX인터내셔널 1분기 영업이익 2천457억원…작년 대비 116.9%상승,1
545,"돌아온 오스템임플란트, 거래재개 첫날 주가 롤러코스터",0
546,7600만원에 공모주 1주…올해 3번째 따상 '이종목',0
547,한화솔루션 1분기 영업이익 1천579억원…작년 동기 대비 38%하락,0
548,삼성SDS 1분기 영업이익 2천735억원…작년 동기 대비 26%상승(종합),1
